id,data
4869,"(_4869:连续四个星期 {description: '""\u6307\u56db\u4e2a\u8fde\u7eed\u7684\u661f\u671f\u65f6\u95f4\u3002""', entity_type: '""\u65f6\u95f4""', source_id: 'chunk-a5e39519be2c05a161d6645390ca22ae'})"
4870,"(_4870:领 {description: '""\u6307\u4ee3\u9886\u53d6\u67d0\u7269\u7684\u884c\u4e3a\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-8cf67c70bb4f8279269dbee2fac44cd3'})"
4871,"(_4871:营业时间 {description: '""\u9910\u996e\u4f01\u4e1a\u5bf9\u5916\u5f00\u653e\u548c\u63d0\u4f9b\u670d\u52a1\u7684\u5177\u4f53\u65f6\u95f4\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-5a53464ba8f45ff3a2c62d8aa02fe5a0'})"
4872,"(_4872:营业额 {description: '""\u9910\u996e\u4f01\u4e1a\u4e00\u6bb5\u65f6\u95f4\u5185\u7684\u6536\u5165\u603b\u548c\u3002""', entity_type: '""\u6982\u5ff5""', source_id: 'chunk-5a53464ba8f45ff3a2c62d8aa02fe5a0'})"
4873,"(_4873:厨师工作 {description: '""\u53a8\u5e08\u5728\u9910\u996e\u4f01\u4e1a\u4e2d\u7684\u5de5\u4f5c\u5185\u5bb9\u548c\u6d41\u7a0b\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-5a53464ba8f45ff3a2c62d8aa02fe5a0'})"
4874,"(_4874:餐饮服务规范 {description: '""\u9910\u996e\u4f01\u4e1a\u63d0\u4f9b\u670d\u52a1\u7684\u6807\u51c6\u548c\u89c4\u8303\u3002""', entity_type: '""\u6982\u5ff5""', source_id: 'chunk-5a53464ba8f45ff3a2c62d8aa02fe5a0'})"
4875,"(_4875:顾客用餐 {description: '""\u987e\u5ba2\u5728\u9910\u996e\u4f01\u4e1a\u4e2d\u7528\u9910\u7684\u884c\u4e3a\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-5a53464ba8f45ff3a2c62d8aa02fe5a0'})"
4876,"(_4876:餐饮产品 {description: '""\u5728\u9910\u996e\u4f01\u4e1a\u4e2d\u63d0\u4f9b\u7684\u5404\u79cd\u98df\u54c1\u548c\u996e\u6599\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-5a53464ba8f45ff3a2c62d8aa02fe5a0'})"
4877,"(_4877:餐饮服务员 {description: '""\u5728\u9910\u996e\u4f01\u4e1a\u4e2d\u63d0\u4f9b\u670d\u52a1\u7684\u5458\u5de5\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-5a53464ba8f45ff3a2c62d8aa02fe5a0'})"
4878,"(_4878:餐饮顾客 {description: '""\u5728\u9910\u996e\u4f01\u4e1a\u6d88\u8d39\u7684\u987e\u5ba2\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-5a53464ba8f45ff3a2c62d8aa02fe5a0'})"
4879,"(_4879:天降大任 {description: '""\u6307\u4e0a\u5929\u8d4b\u4e88\u7684\u91cd\u5927\u8d23\u4efb\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-9cd05d46a7bc56f1d660d506dda287b9'})"
4880,"(_4880:筋骨 {description: '""\u6bd4\u55bb\u4eba\u7684\u8eab\u4f53\u548c\u7cbe\u529b\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-9cd05d46a7bc56f1d660d506dda287b9'})"
4881,"(_4881:斯人 {description: '""\u6307\u5177\u6709\u627f\u62c5\u91cd\u4efb\u80fd\u529b\u7684\u4eba\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-9cd05d46a7bc56f1d660d506dda287b9'})"
4882,"(_4882:心志 {description: '""\u6307\u4eba\u7684\u610f\u5fd7\u548c\u51b3\u5fc3\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-9cd05d46a7bc56f1d660d506dda287b9'})"
4883,"(_4883:福气 {description: '""\u6307\u597d\u8fd0\u548c\u597d\u798f\u6c14\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-9cd05d46a7bc56f1d660d506dda287b9'})"
4884,"(_4884:体肤 {description: '""\u6307\u4eba\u7684\u8eab\u4f53\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-9cd05d46a7bc56f1d660d506dda287b9'})"
4885,"(_4885:贼久 {description: '""\u5f62\u5bb9\u65f6\u95f4\u957f\u7684\u8bcd\u8bed\uff0c\u8868\u793a\u8bc4\u8bba\u8005\u5b66\u4e60\u65f6\u95f4\u4e4b\u957f\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-91f63c77655970532a7c5e98dc8a7c17'})"
4886,"(_4886:贼累 {description: '""\u5f62\u5bb9\u6781\u5ea6\u75b2\u52b3\u7684\u8bcd\u8bed\uff0c\u8868\u793a\u8bc4\u8bba\u8005\u7684\u75b2\u52b3\u7a0b\u5ea6\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-91f63c77655970532a7c5e98dc8a7c17'})"
4887,"(_4887:内地 {description: '""\u5b9e\u65bd\u8c03\u4f11\u653f\u7b56\u7684\u5730\u533a\u3002""', entity_type: '""\u5730\u7406\u4f4d\u7f6e""', source_id: 'chunk-c4e1f46604a3d886c39e73f1c79dd3c8'})"
4888,"(_4888:`4月5号` {description: '""\u539f\u5b9a\u7684\u8865\u8bfe\u65e5\u671f\u3002""<SEP>""\u539f\u5b9a\u8865\u8bfe\u7684\u65e5\u671f\u3002""', entity_type: '""\u65f6\u95f4""', source_id: 'chunk-c62311de31c4180e1364693e6f5c2ee0'})"
4889,"(_4889:单休的兄弟们 {description: '""\u6307\u90a3\u4e9b\u5b9e\u884c\u5355\u4f11\u5de5\u4f5c\u5236\u7684\u5458\u5de5\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-0c38a0de2d72ef6c569689fc57a374c0'})"
4890,"(_4890:星期四的课 {description: '""\u661f\u671f\u56db\u8981\u4e0a\u7684\u8bfe\u7a0b\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-1d47e52bbe8c98fa8a1a98536d491db8'})"
4891,"(_4891:星期四 {description: '""\u63d0\u5230\u661f\u671f\u56db\uff0c\u8868\u660e\u661f\u671f\u56db\u662f\u4e00\u4e2a\u65f6\u95f4\u70b9\u3002""<SEP>""\u63d0\u5230\u9700\u8981\u8865\u661f\u671f\u56db\u7684\u8bfe\uff0c\u8868\u660e\u661f\u671f\u56db\u662f\u4e00\u4e2a\u4e8b\u4ef6\u3002""<SEP>""\u661f\u671f\u56db\u8fd9\u4e2a\u5177\u4f53\u65e5\u671f\u7684\u4e8b\u4ef6\u3002""<SEP>""\u6d89\u53ca\u5927\u5b66\u751f\u8865\u8bfe\u7684\u4e8b\u4ef6\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-b13f0d5b6a84bf95c7f7083b94899912<SEP>chunk-1d47e52bbe8c98fa8a1a98536d491db8'})"
4892,"(_4892:星期四的补课 {description: '""\u661f\u671f\u56db\u8fdb\u884c\u7684\u8865\u8bfe\u6d3b\u52a8\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-1d47e52bbe8c98fa8a1a98536d491db8'})"
4893,"(_4893:不出去 {description: '""\u5021\u5bfc\u5728\u5047\u671f\u5185\u4e0d\u5916\u51fa\u7684\u4e8b\u4ef6\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-cecf17e46327fabb9050964ffe2c628f'})"
4894,"(_4894:全国统一联合 {description: '""\u5168\u56fd\u8303\u56f4\u5185\u7edf\u4e00\u884c\u52a8\u7684\u7ec4\u7ec7\u3002""', entity_type: '""\u7ec4\u7ec7""', source_id: 'chunk-cecf17e46327fabb9050964ffe2c628f'})"
4895,"(_4895:五一不消费 {description: '""\u8bc4\u8bba\u8005\u901a\u8fc7\u4e94\u4e00\u4e0d\u6d88\u8d39\u6765\u8868\u8fbe\u5bf9\u8c03\u4f11\u7684\u4e0d\u6ee1\u3002""', entity_type: '""UNKNOWN""', source_id: 'chunk-6178605703ca0a99e1cbe6c0f623120b'})"
4896,"(_4896:五一第三天 {description: '""\u6307\u4ee3\u4e94\u4e00\u5047\u671f\u4e2d\u7684\u7b2c\u4e09\u5929\u3002""', entity_type: '""\u65f6\u95f4""', source_id: 'chunk-14446ba874bfaa84640859772363f5c3'})"
4897,"(_4897:第29年 {description: '""\u6211\u56fd\u5b9e\u884c\u53cc\u4f11\u5236\u7684\u7b2c29\u4e2a\u5e74\u5934\u3002""', entity_type: '""\u65f6\u95f4""', source_id: 'chunk-79afe0126e0d8d39cd9f766d578a5b16'})"
4898,"(_4898:实行双休制 {description: '""\u6211\u56fd\u5728\u7279\u5b9a\u65f6\u95f4\u5f00\u59cb\u5b9e\u884c\u7684\u5236\u5ea6\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-79afe0126e0d8d39cd9f766d578a5b16'})"
4899,"(_4899:第29个年头 {description: '""\u81ea\u53cc\u4f11\u5236\u5b9e\u65bd\u4ee5\u6765\u7ecf\u8fc7\u7684\u5e74\u6570\u3002""', entity_type: '""\u65f6\u95f4""', source_id: 'chunk-79afe0126e0d8d39cd9f766d578a5b16'})"
4900,"(_4900:组织单位 {description: '""\u6307\u6587\u672c\u4e2d\u63d0\u5230\u7684\u5177\u4f53\u7ec4\u7ec7\u5355\u4f4d\u3002""', entity_type: '""\u7ec4\u7ec7""', source_id: 'chunk-708b432f94398d955b8bc976e2d1f39c'})"
4901,"(_4901:折耳根 {description: '""\u4e00\u79cd\u8c03\u5473\u690d\u7269\uff0c\u5e38\u7528\u4e8e\u5236\u4f5c\u8fa3\u5473\u98df\u54c1\u3002""<SEP>""\u63d0\u53ca\u7684\u690d\u7269\uff0c\u5177\u4f53\u63cf\u8ff0\u4e0d\u660e\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-aac0f5b5fa3e151058a797fcc3444171'})"
4902,"(_4902:回音 {description: '""\u58f0\u6ce2\u5728\u9047\u5230\u969c\u788d\u7269\u540e\u53cd\u5c04\u56de\u6765\uff0c\u4ea7\u751f\u7684\u4e00\u79cd\u73b0\u8c61\u3002""<SEP>""\u63d0\u53ca\u7684\u7269\u7406\u73b0\u8c61\uff0c\u5177\u4f53\u63cf\u8ff0\u4e0d\u660e\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-aac0f5b5fa3e151058a797fcc3444171'})"
4903,"(_4903:酒醉卧半城 {description: '""\u63d0\u53ca\u7684\u4eba\u7269\uff0c\u5177\u4f53\u63cf\u8ff0\u4e0d\u660e\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-aac0f5b5fa3e151058a797fcc3444171'})"
4904,"(_4904:高三五 {description: '""\u6307\u9ad8\u4e2d\u4e09\u5e74\u7ea7\u5b66\u751f\u7684\u7b80\u79f0\u3002""', entity_type: '""\u7ec4\u7ec7""', source_id: 'chunk-33117dc6f61aa7b217c173ae9c7e877d'})"
4905,"(_4905:未提及的人物 {description: '""\u653e\u5047""', entity_type: '""UNKNOWN""', source_id: 'chunk-1bcc3d08ecf983c4d5041f7f6143cb53'})"
4906,"(_4906:未提及的类别 {description: '""\u653e\u5047""', entity_type: '""UNKNOWN""', source_id: 'chunk-1bcc3d08ecf983c4d5041f7f6143cb53'})"
4907,"(_4907:未提及的地理位置 {description: '""\u653e\u5047""', entity_type: '""UNKNOWN""', source_id: 'chunk-1bcc3d08ecf983c4d5041f7f6143cb53'})"
4908,"(_4908:一些人 {description: '""\u6307\u67d0\u4e9b\u4eba\uff0c\u4ed6\u4eec\u88ab\u8ba4\u4e3a\u628a\u793e\u4f1a\u641e\u4e71\u4e86\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-ac528aa70f7d0cb6cb205a576e0b12e0'})"
4909,"(_4909:两周班 {description: '""\u6307\u8fde\u7eed\u5de5\u4f5c\u4e24\u5468\u7684\u60c5\u51b5\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-ac528aa70f7d0cb6cb205a576e0b12e0'})"
4910,"(_4910:奇葩事 {description: '""\u6307\u4e00\u4e9b\u4e0d\u5bfb\u5e38\u6216\u5947\u602a\u7684\u4e8b\u60c5\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-ac528aa70f7d0cb6cb205a576e0b12e0'})"
4911,"(_4911:痘痘都没了 {description: '""\u63cf\u8ff0\u75d8\u75d8\u6d88\u5931\u7684\u4e8b\u4ef6\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-5c6830af87d21d864fedcafeb3abbdab'})"
4912,"(_4912:痘痘 {description: '""\u63cf\u8ff0\u76ae\u80a4\u72b6\u51b5\u7684\u7c7b\u522b\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-5c6830af87d21d864fedcafeb3abbdab'})"
4913,"(_4913:半年 {description: '""\u4e0a\u73ed\u65cf\u81ea\u4e0a\u6b21\u4f11\u606f\u4ee5\u6765\u7ecf\u8fc7\u7684\u65f6\u95f4\u3002""<SEP>""\u63cf\u8ff0\u4eba\u7269\u4f11\u606f\u7684\u65f6\u95f4\u957f\u5ea6\u3002""', entity_type: '""\u65f6\u95f4""', source_id: 'chunk-5c6830af87d21d864fedcafeb3abbdab<SEP>chunk-93f90eb3de080e9ea1247b2831b5d564'})"
4914,"(_4914:乳腺 {description: '""\u63cf\u8ff0\u4e73\u817a\u7684\u7ec4\u7ec7\u3002""', entity_type: '""\u7ec4\u7ec7""', source_id: 'chunk-5c6830af87d21d864fedcafeb3abbdab'})"
4915,"(_4915:畅通 {description: '""\u63cf\u8ff0\u4e73\u817a\u7545\u901a\u7684\u4e8b\u4ef6\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-5c6830af87d21d864fedcafeb3abbdab'})"
4916,"(_4916:乳腺畅通 {description: '""\u63cf\u8ff0\u4e73\u817a\u72b6\u51b5\u7684\u7c7b\u522b\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-5c6830af87d21d864fedcafeb3abbdab'})"
4917,"(_4917:脸上 {description: '""\u63cf\u8ff0\u75d8\u75d8\u5b58\u5728\u7684\u4f4d\u7f6e\u3002""', entity_type: '""\u5730\u7406\u4f4d\u7f6e""', source_id: 'chunk-5c6830af87d21d864fedcafeb3abbdab'})"
4918,"(_4918:无烦恼 {description: '""\u5df2\u8f9e\u804c\u5728\u5bb6\u4f11\u606f\u534a\u5e74\uff0c\u8138\u4e0a\u75d8\u75d8\u90fd\u6ca1\u4e86\uff0c\u4e73\u817a\u7545\u901a\u7684\u4eba\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-5c6830af87d21d864fedcafeb3abbdab'})"
4919,"(_4919:笺云老师 {description: '""\u4e0e\u2018\u4e0e\u6c64\u5706\u76f8\u89c1\u2019\u4e8b\u4ef6\u76f8\u5173\u7684\u89d2\u8272\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-8b7f08d74e8244eda74c68f039b2fe0d'})"
4920,"(_4920:汤圆 {description: '""\u4e0e\u2018\u4e0e\u6c64\u5706\u76f8\u89c1\u2019\u4e8b\u4ef6\u76f8\u5173\u7684\u98df\u54c1\u6216\u6982\u5ff5\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-8b7f08d74e8244eda74c68f039b2fe0d'})"
4921,"(_4921:与汤圆相见 {description: '""\u6d89\u53ca\u5230\u963f\u82d2\u67f4\u963f\u725b\u548c\u7b3a\u4e91\u8001\u5e08\u7684\u6d3b\u52a8\u6216\u4e8b\u4ef6\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-8b7f08d74e8244eda74c68f039b2fe0d'})"
4922,"(_4922:阿苒柴阿牛 {description: '""\u4e0e\u2018\u4e0e\u6c64\u5706\u76f8\u89c1\u2019\u4e8b\u4ef6\u76f8\u5173\u7684\u89d2\u8272\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-8b7f08d74e8244eda74c68f039b2fe0d'})"
4923,"(_4923:笺 {description: '""\u4e0e\u2018\u5f7b\u56de\u4e00\u4e2a\u7b3a\u2019\u4e8b\u4ef6\u76f8\u5173\u7684\u4e66\u5199\u5de5\u5177\u6216\u6982\u5ff5\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-8b7f08d74e8244eda74c68f039b2fe0d'})"
4924,"(_4924:彻回一个笺 {description: '""\u7b3a\u4e91\u8001\u5e08\u7684\u52a8\u4f5c\uff0c\u4e0e\u2018\u4e0e\u6c64\u5706\u76f8\u89c1\u2019\u4e8b\u4ef6\u76f8\u5173\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-8b7f08d74e8244eda74c68f039b2fe0d'})"
4925,"(_4925:葬愛家族 {description: '""\u4e00\u4e2a\u7f51\u7edc\u4e0a\u7684\u7ec4\u7ec7\u6216\u56e2\u4f53\u3002""<SEP>""\u846c\u611b\u5bb6\u65cf\uff0c\u4e00\u4e2a\u7ec4\u7ec7\u3002""', entity_type: '""\u7ec4\u7ec7""', source_id: 'chunk-b3d0834d76c7bb8adcc3e24586b3f080<SEP>chunk-6e87824110550441ef44bea28d67be69'})"
4926,"(_4926:江雨 {description: '""\u53ef\u80fd\u4e3a\u8be5\u7ec4\u7ec7\u6210\u5458\u6216\u4e0e\u8be5\u7ec4\u7ec7\u76f8\u5173\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-b3d0834d76c7bb8adcc3e24586b3f080'})"
4927,"(_4927:亓佳琪 {description: '""\u53ef\u80fd\u4e3a\u8be5\u7ec4\u7ec7\u6210\u5458\u6216\u4e0e\u8be5\u7ec4\u7ec7\u76f8\u5173\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-b3d0834d76c7bb8adcc3e24586b3f080'})"
4928,"(_4928:冷冰 {description: '""\u53ef\u80fd\u4e3a\u8be5\u7ec4\u7ec7\u6210\u5458\u6216\u4e0e\u8be5\u7ec4\u7ec7\u76f8\u5173\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-b3d0834d76c7bb8adcc3e24586b3f080'})"
4929,"(_4929:凝江雨 {description: '""\u53ef\u80fd\u4e3a\u8be5\u7ec4\u7ec7\u6210\u5458\u6216\u4e0e\u8be5\u7ec4\u7ec7\u76f8\u5173\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-b3d0834d76c7bb8adcc3e24586b3f080'})"
4930,"(_4930:调课 {description: '""\u8c03\u6574\u8bfe\u7a0b\u5b89\u6392\u7684\u4e8b\u4ef6\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-cff815fb148c9781316fbdb6152cc787'})"
4931,"(_4931:下周四 {description: '""\u7279\u5b9a\u7684\u65f6\u95f4\u70b9\uff0c\u6307\u4e0b\u5468\u7684\u5468\u56db\u3002""', entity_type: '""\u65f6\u95f4""', source_id: 'chunk-cff815fb148c9781316fbdb6152cc787'})"
4932,"(_4932:入职 {description: '""\u6307\u5458\u5de5\u52a0\u5165\u5de5\u4f5c\u5355\u4f4d\u7684\u884c\u52a8\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-27fd1fb06f7ff0a4c7eb85cb8a92613d'})"
4933,"(_4933:实业公司 {description: '""\u5b9e\u4e60\u8005\u66fe\u77ed\u6682\u5b9e\u4e60\u8fc7\u7684\u516c\u53f8\uff0c\u5b9e\u884c\u53cc\u4f11\u5236\u5ea6\u3002""', entity_type: '""\u7ec4\u7ec7""', source_id: 'chunk-22cd7c9ee930a538ae5d3442c33a6d74'})"
4934,"(_4934:实习工作 {description: '""\u5b9e\u4e60\u8005\u8fdb\u884c\u7684\u7b2c\u4e00\u4efd\u5b9e\u4e60\u5de5\u4f5c\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-22cd7c9ee930a538ae5d3442c33a6d74'})"
4935,"(_4935:实习者 {description: '""\u66fe\u5728\u5b9e\u4e1a\u516c\u53f8\u5b9e\u4e60\u5e76\u4f53\u9a8c\u8fc7\u53cc\u4f11\u5236\u5ea6\u7684\u4e2a\u4eba\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-22cd7c9ee930a538ae5d3442c33a6d74'})"
4936,"(_4936:强制要求 {description: '""\u5b9e\u4e1a\u516c\u53f8\u5bf9\u53cc\u4f11\u65e5\u52a0\u73ed\u7684\u5f3a\u5236\u89c4\u5b9a\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-22cd7c9ee930a538ae5d3442c33a6d74'})"
4937,"(_4937:当代青年人 {description: '""\u5f53\u4ee3\u9752\u5e74\u4eba\uff0c\u6307\u7684\u662f\u751f\u6d3b\u5728\u5f53\u4ee3\u7684\u5e74\u8f7b\u4eba\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-a124d7d23fac7956032e2571c3b445a2'})"
4938,"(_4938:社会新闻 {description: '""\u4eba\u6c11\u65e5\u62a5\u62a5\u9053\u7684\u793e\u4f1a\u65b0\u95fb\u7c7b\u522b\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-a124d7d23fac7956032e2571c3b445a2'})"
4939,"(_4939:文化新闻 {description: '""\u4eba\u6c11\u65e5\u62a5\u62a5\u9053\u7684\u6587\u5316\u65b0\u95fb\u7c7b\u522b\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-a124d7d23fac7956032e2571c3b445a2'})"
4940,"(_4940:记者 {description: '""\u8d1f\u8d23\u64b0\u5199\u4eba\u6c11\u65e5\u62a5\u65b0\u95fb\u62a5\u9053\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-a124d7d23fac7956032e2571c3b445a2'})"
4941,"(_4941:时政新闻 {description: '""\u4eba\u6c11\u65e5\u62a5\u62a5\u9053\u7684\u65f6\u653f\u65b0\u95fb\u7c7b\u522b\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-a124d7d23fac7956032e2571c3b445a2'})"
4942,"(_4942:体育新闻 {description: '""\u4eba\u6c11\u65e5\u62a5\u62a5\u9053\u7684\u4f53\u80b2\u65b0\u95fb\u7c7b\u522b\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-a124d7d23fac7956032e2571c3b445a2'})"
4943,"(_4943:财经新闻 {description: '""\u4eba\u6c11\u65e5\u62a5\u62a5\u9053\u7684\u8d22\u7ecf\u65b0\u95fb\u7c7b\u522b\u3002""', entity_type: '""\u7c7b\u522b""', source_id: 'chunk-a124d7d23fac7956032e2571c3b445a2'})"
4944,"(_4944:读者 {description: '""\u8bfb\u8005\u4e0e\u4eba\u6c11\u65e5\u62a5\u4e4b\u95f4\u7684\u5173\u8054\u3002""<SEP>""\u9605\u8bfb\u4eba\u6c11\u65e5\u62a5\u7684\u4eba\u7fa4\u3002""<SEP>""\u9605\u8bfb\u4eba\u6c11\u65e5\u62a5\u7684\u53d7\u4f17\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-c36dfca948cae414dc48e898365d2e60<SEP>chunk-a124d7d23fac7956032e2571c3b445a2'})"
4945,"(_4945:编辑 {description: '""\u8d1f\u8d23\u7f16\u8f91\u4eba\u6c11\u65e5\u62a5\u5185\u5bb9\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-a124d7d23fac7956032e2571c3b445a2'})"
4946,"(_4946:人民日报社 {description: '""\u4eba\u6c11\u65e5\u62a5\u7684\u5b98\u65b9\u673a\u6784\u3002""<SEP>""\u4eba\u6c11\u65e5\u62a5\u793e\uff0c\u662f\u4eba\u6c11\u65e5\u62a5\u7684\u51fa\u7248\u673a\u6784\u3002""', entity_type: '""\u7ec4\u7ec7""', source_id: 'chunk-c36dfca948cae414dc48e898365d2e60<SEP>chunk-a124d7d23fac7956032e2571c3b445a2'})"
4947,"(_4947:连上9天课 {description: '""\u8fde\u7eed\u4e0a\u8bfe9\u5929\u7684\u6559\u80b2\u6d3b\u52a8\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-c9e18111a292e2a3a2fd11bc5a813b00'})"
4948,"(_4948:时间冲突 {description: '""\u6307\u65f6\u95f4\u4e0a\u7684\u51b2\u7a81\u6216\u4e0d\u534f\u8c03\u3002""', entity_type: '""\u6982\u5ff5""', source_id: 'chunk-55237497cd6c3f754f672c23ffbb67ae'})"
4949,"(_4949:组织安排 {description: '""\u6307\u7ec4\u7ec7\u5185\u90e8\u7684\u5de5\u4f5c\u5b89\u6392\u548c\u5236\u5ea6\u3002""', entity_type: '""\u6982\u5ff5""', source_id: 'chunk-55237497cd6c3f754f672c23ffbb67ae'})"
4950,"(_4950:嫌弃者 {description: '""\u4ea7\u751f\u5acc\u5f03\u60c5\u7eea\u7684\u4eba\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-b9dabff59fc8db5e5ac8d24aa73f563b'})"
4951,"(_4951:嫌弃 {description: '""\u8868\u793a\u5bf9\u4ed6\u4eba\u7684\u4e0d\u6ee1\u6216\u504f\u89c1\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-b9dabff59fc8db5e5ac8d24aa73f563b'})"
4952,"(_4952:官方组织 {description: '""\u5236\u5b9a\u548c\u5b9e\u65bd\u8c03\u4f11\u65b9\u6848\u7684\u7ec4\u7ec7\u3002""', entity_type: '""\u7ec4\u7ec7""', source_id: 'chunk-008b230cca245264df048ef3bca449a6'})"
4953,"(_4953:工作时间调整方案 {description: '""\u5b98\u65b9\u63d0\u51fa\u7684\u5de5\u4f5c\u65f6\u95f4\u8c03\u6574\u65b9\u6848\u3002""', entity_type: '""\u6982\u5ff5""', source_id: 'chunk-008b230cca245264df048ef3bca449a6'})"
4954,"(_4954:工作时间调整方案研究者 {description: '""\u7814\u7a76\u8c03\u4f11\u65b9\u6848\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-008b230cca245264df048ef3bca449a6'})"
4955,"(_4955:工作时间调整方案反对者 {description: '""\u53cd\u5bf9\u8c03\u4f11\u65b9\u6848\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-008b230cca245264df048ef3bca449a6'})"
4956,"(_4956:工作时间调整方案受益者 {description: '""\u4ece\u8c03\u4f11\u65b9\u6848\u4e2d\u53d7\u76ca\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-008b230cca245264df048ef3bca449a6'})"
4957,"(_4957:工作时间调整方案执行 {description: '""\u8c03\u4f11\u65b9\u6848\u7684\u6267\u884c\u8fc7\u7a0b\u3002""', entity_type: '""\u4e8b\u4ef6""', source_id: 'chunk-008b230cca245264df048ef3bca449a6'})"
4958,"(_4958:工作时间调整方案执行者 {description: '""\u6267\u884c\u8c03\u4f11\u65b9\u6848\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-008b230cca245264df048ef3bca449a6'})"
4959,"(_4959:工作时间调整方案评价 {description: '""\u5bf9\u8c03\u4f11\u65b9\u6848\u7684\u8bc4\u4ef7\u3002""', entity_type: '""\u6982\u5ff5""', source_id: 'chunk-008b230cca245264df048ef3bca449a6'})"
4960,"(_4960:工作时间调整方案监督者 {description: '""\u76d1\u7763\u8c03\u4f11\u65b9\u6848\u6267\u884c\u7684\u4eba\u7269\u3002""', entity_type: '""\u4eba\u7269""', source_id: 'chunk-008b230cca245264df048ef3bca449a6'})"
